Id,Sentiment,Text Tweet,Preprocessed,synthetic
179,1,"Masih belun moveon dari #CriticalEleven dan ini bikin saya belajar satu hal. Buku yg diadaptasi ke film, gak bisa kita samakan kualitasnya",bun moveon criticaleleven ajar buku adaptasi film gak sama kualitas,False
180,1,"Sudah nonton Critical Eleven. Menyenangkan kok, masuk kategori film Indonesia yang wajib tonton lah.",nonton critical eleven senang kategori film indonesia wajib tonton,False
181,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,False
182,1,@unaazizah @yanskii Film keren,film keren,False
183,1,Lebih suka film yang bentar tapi menarik #DhikeFact,suka film bentar tarik dhikefact,False
184,1,ga sabar nunggu Bluray nya. pasti banyak special feature yang keren. lebih lucu kalo ada bloopernya,ga sabar nunggu bluray special feature keren lucu bloopernya,False
185,1,"Film The Guys wajib ditonton bagi kamu yang sayang orang tua, sahabat yang baik, creatif dan cinta kebebasan. Kereen bgt kak @radityadika",film wajib tonton sayang tua sahabat creatif cinta bebas kereen kak,False
186,1,"Film The guys nya keren abiss bang @radityadika . Lucu dapet, romance nya dapet, dan sedih nya juga dapet.",film keren abiss lucu dapet romance dapet sedih dapet,False
187,1,"41 Vlog dan nunggu 22 hari setelah tanggal rilis baru nonton, kece banget, cerita yang tak tertebak sama sekali. Film THE GUYS @radityadika",41 vlog nunggu 22 rilis nonton kece cerita tebak film,False
188,1,Kmrn nonton film THE GUYS di situ bener2 ngerasain bgt bahwa sahabat lebih dari segala2''y knapa bang kalau bkn film sllu keren @radityadika,kmrn nonton film situ bener2 ngerasain sahabat segala2 y knapa bkn film keren,False
189,1,Kartini... pemamarannya sangat sederhana dan apa adanya yang justru membuat film ini sangat enak untuk dinikmati @Hanungbramantyo,kartini pemamarannya sederhana film enak nikmat,False
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,False
191,1,"baru nonton Kartini, salah satu film nasional yg sangat recommended untuk ditonton. saya nangis, campur aduk rasanya :'')",nonton kartini film nasional recommended tonton nang campur aduk,False
192,1,Film Kartini *sangat niat banget lihat film ini dan keren sekali dimana banyak scene2 yg sy harus menitikkan air mata #filmkartini #kartini ,film kartini niat lihat film keren scene2 titik air mata filmkartini kartini,False
193,1,KARTINI adalah salah satu film Indonesia bertema sejarah terbaik yg pernah dibuat. Digarap dgn serius dan tema msh relevan dgn kondisi skrg.,kartini film indonesia tema sejarah baik garap serius tema msh relevan,False
194,1,harusnya memang begini... Film kartini memang harus di tonton generasi muda http://fb.me/6tQqDGGLJ ,film kartini tonton generasi muda,False
195,1,Menurutku danur bagus dan cukup bangga dengan film horor hasil karya bangsa ini,turut danur bagus bangga film horor karya bangsa,False
196,1,Fargo juga adaptasi dari film yang cukup berhasil. Season 1-nya the best! https://t.co/tkEEK3Evs9,fargo adaptasi film hasil season 1 best,False
197,1,637.000 waw ini sangat keren flm horor dng jumlah penonton segini dlm waktu 4 hari @prillybie @danurmovie,637 000 waw keren flm horor dng tonton gin dlm 4,False
198,1,@filmziarah film yang tenang dan menghanyutkan. Salut dengan Mbah Ponco yg bisa membawakan karakter Mbah Sri dengan sangat baik. #FilmZiarah,film tenang hanyut salut mbah ponco bawa karakter mbah sri filmziarah,False
199,1,Film yg amat menarik. Kisah cinta & kesetiaan yg disajikan secara tidak biasa. Bikin kgn nenek. Recomended movie @filmziarah #meiberziarah,film tarik kisah cinta setia saji kgn nenek recomended movie meiberziarah,False
200,1,"Nntn @filmziarah , film bagus, ada kali 5 menit penonton gak beranjak tetep ngliatin layar pdhl film dah selesai, msh spicles sm endingnya",nntn film bagus 5 menit tonton gak anjak tetep ngliatin layar film selesai msh spicles endingnya,False
103,1,"Bravo untuk #filmkartini! Pemainnya bagus, sudut pandang ceritanya pun menarik. Film yang penting untuk ditonton perempuan dan juga lelaki.",bravo filmkartini main bagus sudut pandang cerita tarik film tonton perempuan lelaki,True
180,1,"Sudah nonton Critical Eleven. Menyenangkan kok, masuk kategori film Indonesia yang wajib tonton lah.",nonton critical eleven senang kategori film indonesia wajib tonton,True
93,0,Ternyata ending film kamar 207 jelekk,ending film kamar 207 jelekk,True
15,0,"Film Kartini trlalu singkat, sehingga penonton yg mungkin blm baca biografi jelas ttg Kartini agak bingung. Saya sndiri emg blm baca bukuny.",film kartini trlalu singkat tonton blm baca biografi kartini bingung sndiri blm baca bukuny,True
107,1,Film kartini.. Meski aku agak telat nontonnya. film ini bagus banget...kalian sukses mendeliver cerita dan pesan.. good job guys... ,film kartini telat nontonnya film bagus sukses mendeliver cerita pesan good job,True
72,0,yah kirain film baru wkwk penonton kecewaa,kirain film wkwk tonton kecewaa,True
189,1,Kartini... pemamarannya sangat sederhana dan apa adanya yang justru membuat film ini sangat enak untuk dinikmati @Hanungbramantyo,kartini pemamarannya sederhana film enak nikmat,True
21,0,"Film King Arthur itu tidak jelek namun juga tidak bagus. Biasa saja, cenderung mudah dilupakan.",film king arthur jelek bagus cenderung mudah lupa,True
103,1,"Bravo untuk #filmkartini! Pemainnya bagus, sudut pandang ceritanya pun menarik. Film yang penting untuk ditonton perempuan dan juga lelaki.",bravo filmkartini main bagus sudut pandang cerita tarik film tonton perempuan lelaki,True
122,1,"Critical eleven film yang bagus. Dari cerita, pemain sampai gambarnya, semuanya bagus. Puas banget dah nontonnya.",critical eleven film bagus cerita main gambar bagus puas nontonnya,True
75,0,Kadang lebih gampang nilai film jelek ketimbang nilai film bagus. Mbuh.,kadang gampang nilai film jelek ketimbang nilai film bagus,True
88,0,Kecewa parah nnton film the guys ini. Entah kenapa makin ksini radit bkin film gapernah bener. Lucu juga nggak. Jalan cerita juga gadapet...,kecewa parah nnton film ksini radit bkin film gapernah bener lucu cerita gadapet,True
117,1,nah ini. coba nonton filmnya deh. asik parah ,coba nonton film asik parah,True
100,0,ga bakal gua nonton film setan indonesia thur. mengecewakan semua. murahan cuma ngandelin sex,ga nonton film setan indonesia thur kecewa murah ngandelin sex,True
104,1,Abis nonton film #kartini. Bagussss bgt! Dr awal sampe akhir haruuuu,nonton film kartini bagussss sampe haruuuu,True
152,1,Trust me. #GetOut itu tipe film paling nyaman dinikmati saat kita gak tau sama sekali filmnya mau kemana. Kalau sudah baca sana-sini ya beda,trust me getout tipe film nyaman nikmat gak tau film baca beda,True
131,1,"Sumpah film danur bagus banget. yg ini nihh baru dapat film yang kenyataan bener,..seru bikin ngageting #DanurMovie",sumpah film danur bagus nihh film nyata bener seru ngageting danurmovie,True
150,1,Banyak moral yg bisa dipetik dari film wonder woman. Salah satunya adalah menjaga auratmu dr cowok hidung belang ?,moral petik film wonder woman satu jaga aurat cowok hidung belang,True
53,0,Ya sudah tidur saja kecewa film nya bukan yang diharepin hufy,tidur kecewa film diharepin hufy,True
2,0,Film king Arthur ini film paling jelek dari seluruh cerita King Arthur ,film king arthur film jelek cerita king arthur,True
88,0,Kecewa parah nnton film the guys ini. Entah kenapa makin ksini radit bkin film gapernah bener. Lucu juga nggak. Jalan cerita juga gadapet...,kecewa parah nnton film ksini radit bkin film gapernah bener lucu cerita gadapet,True
158,1,"Ini film keren, banyak falsafah hidup. Salut",film keren falsafah salut,True
38,0,Dibalik novel yang diangkat jadi film. Terus jadinya kurang. Sesungguhny ada campur tangan produser yang sok tau dengan embel2 lebih menjual,balik novel angkat film sesungguhny campur tangan produser sok tau embel2 jual,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
192,1,Film Kartini *sangat niat banget lihat film ini dan keren sekali dimana banyak scene2 yg sy harus menitikkan air mata #filmkartini #kartini ,film kartini niat lihat film keren scene2 titik air mata filmkartini kartini,True
188,1,Kmrn nonton film THE GUYS di situ bener2 ngerasain bgt bahwa sahabat lebih dari segala2''y knapa bang kalau bkn film sllu keren @radityadika,kmrn nonton film situ bener2 ngerasain sahabat segala2 y knapa bkn film keren,True
21,0,"Film King Arthur itu tidak jelek namun juga tidak bagus. Biasa saja, cenderung mudah dilupakan.",film king arthur jelek bagus cenderung mudah lupa,True
161,1,"Sampai hari ini, aku masih terngiang2 Film Critical Eleven, ya Tuhan. Betapa aku banyak belajar dr menonton itu. Hemmmm",terngiang2 film critical eleven tuhan betapa ajar tonton hemmmm,True
58,0,"Netizen membatalkan nonton film ""Kartini"" gara-gara kelakuan @therealDiSastr. http://bit.ly/2o2iRPY",netizen batal nonton film kartini gara gara laku,True
22,0,"Jelek ah jelek Pantas film Dimension tidak pernah dirilis, akting kamu begini ternyata /ga ",jelek jelek film dimension rilis akting ga,True
89,0,"Agak kecewa sama film Danur, diluar ekspektasi :(",kecewa film danur luar ekspektasi,True
49,0,Nonton alien : covenant di @cinema21 mall @MciMall kaya nonton bajakan parah ada yg di SKIP mati mati jelek parah!!!! Film bagus jadi jelek ,nonton alien covenant mall kaya nonton baja parah skip mati mati jelek parah film bagus jelek,True
59,0,"film jelek, jelas. Ga ada isinya.",film jelek ga isi,True
170,1,Salah satu film yg gak pernah bikin bosen ditonton berapa kali pun: The Intern. What a lovely movie. @CenayangFilm,film gak bosen tonton intern what lovely movie,True
188,1,Kmrn nonton film THE GUYS di situ bener2 ngerasain bgt bahwa sahabat lebih dari segala2''y knapa bang kalau bkn film sllu keren @radityadika,kmrn nonton film situ bener2 ngerasain sahabat segala2 y knapa bkn film keren,True
15,0,"Film Kartini trlalu singkat, sehingga penonton yg mungkin blm baca biografi jelas ttg Kartini agak bingung. Saya sndiri emg blm baca bukuny.",film kartini trlalu singkat tonton blm baca biografi kartini bingung sndiri blm baca bukuny,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
175,1,Dan tiap scene Reza-Adinia ini selalu gold moment #CriticalEleven. Ini berdua emg dah ditakdirkan jadi pasangan plg cocok di film saat ini.,scene reza adinia gold moment criticaleleven dua takdir pasang cocok film,True
190,1,Abis ntn film Kartini. Bnr2 menginspirasi dan makin membuka pikiran.,ntn film kartini bnr2 inspirasi buka pikir,True
51,0,"Awalnya agak ragu mau nonton, karena kebanyakan kecewa waktu nonton film dari adaptasi novel",ragu nonton banyak kecewa nonton film adaptasi novel,True
108,1,Aku menangis di akhir film kartini #banggafilmindonesia,menang film kartini banggafilmindonesia,True
55,0,Ka @selliyamanto udah nonton #MembabiButa? Agak kecewa nonton film tu,ka nonton membabibuta kecewa nonton film,True
64,0,"Kecewa dgn plot cerita film dengan the guys, critanya seakan lompat ga ada proses visual yg bs bikin kta mengerti mengapa amira suka sm alfi",kecewa plot cerita film critanya akan lompat ga visual erti amira suka alf,True
131,1,"Sumpah film danur bagus banget. yg ini nihh baru dapat film yang kenyataan bener,..seru bikin ngageting #DanurMovie",sumpah film danur bagus nihh film nyata bener seru ngageting danurmovie,True
51,0,"Awalnya agak ragu mau nonton, karena kebanyakan kecewa waktu nonton film dari adaptasi novel",ragu nonton banyak kecewa nonton film adaptasi novel,True
135,1,Kalo belom nonton Kartini harus banget sih nonton! Sama film korea judulnya Obsessed tp 18+++ huehe (),bom nonton kartini nonton film korea judul obsessed 18 huehe,True
21,0,"Film King Arthur itu tidak jelek namun juga tidak bagus. Biasa saja, cenderung mudah dilupakan.",film king arthur jelek bagus cenderung mudah lupa,True
73,0,"Mau bilang jelek ya bilang aja, sekalipun yg buat film itu teman sendiri. Sebut ""filmya bagus"" padahal biasa aja ngga bkin tmen lu maju sih.",bilang jelek bilang film filmya bagus ngga bkin tmen maju,True
167,1,"Gue udah nonton bang, sumpah pecah banget nih film karena berhasil bikin mewek nontonnya ? https://t.co/e9UbwUtbQJ",nonton sumpah pecah film hasil mewek nontonnya,True
18,0,satu-satunya kerugian nonton film action itu.. aktornya jadi keliatan jelek :p,satu rugi nonton film action aktor liat jelek p,True
132,1,Buat yg udah nonton The Guys. Pilihan nonton di @cinema21 lainnya adalah #Unlocked film action yg seru. Cocok buat nemenin pas long weekend.,nonton pilih nonton unlocked film action seru cocok nemenin long weekend,True
89,0,"Agak kecewa sama film Danur, diluar ekspektasi :(",kecewa film danur luar ekspektasi,True
60,0,Itu film makin aneh ajaa ?,film aneh,True
14,0,"Btw Danur jelek banget, gausah ditonton Hans @hansdavidian gue kebayang lo bakal #meantweets soal film ini ntar! Lol",danur jelek gausah tonton hans bayang meantweets film,True
9,0,Banyak yg kecewa abis nonton film ini :(,kecewa nonton film,True
90,0,Ancur bgt itu film. Jelekk,ancur film jelekk,True
53,0,Ya sudah tidur saja kecewa film nya bukan yang diharepin hufy,tidur kecewa film diharepin hufy,True
130,1,"Papa mama aku juga ikut nonton , mereka termasuk critical sm Film Indonesia,mereka blg film ini Bagus sekali :) terimakasi @Hanungbramantyo",papa mama nonton critical film indonesia blg film bagus terimakasi,True
84,0,Kecewa banyak deh pkoknya.. Setidaknya mslh jam tayang bs aja ngertiin tp klu film di cut itu yg g bs dingertiin #KaulahTakdirkuMembelamu,kecewa pkoknya mslh jam tayang ngertiin klu film cut g dingertiin kaulahtakdirkumembelamu,True
92,0,"Film hangout kok biasa aja sih, malah gak jelas sepertinya. Kecewaa",film hangout gak kecewaa,True
111,1,"Tentang Get Out. kalo masih ada, cepetan nonton. mending nonton ini dulu daripada Fast Furious 8 http://tz.ucweb.com/4_OaOo ",get out cepetan nonton mending nonton fast furious 8,True
188,1,Kmrn nonton film THE GUYS di situ bener2 ngerasain bgt bahwa sahabat lebih dari segala2''y knapa bang kalau bkn film sllu keren @radityadika,kmrn nonton film situ bener2 ngerasain sahabat segala2 y knapa bkn film keren,True
199,1,Film yg amat menarik. Kisah cinta & kesetiaan yg disajikan secara tidak biasa. Bikin kgn nenek. Recomended movie @filmziarah #meiberziarah,film tarik kisah cinta setia saji kgn nenek recomended movie meiberziarah,True
172,1,Tadi abis nonton @GetOutMovie. Gokil sih premisnya. Keren lah itu film.,nonton gokil premis keren film,True
8,0,Kecewa parah sama film the guys. Dear @radityadika sorry to say this.,kecewa parah film dear sorry say this,True
175,1,Dan tiap scene Reza-Adinia ini selalu gold moment #CriticalEleven. Ini berdua emg dah ditakdirkan jadi pasangan plg cocok di film saat ini.,scene reza adinia gold moment criticaleleven dua takdir pasang cocok film,True
35,0,Film norak!!!! ,film norak,True
81,0,Flm apa ini :) arah dan tujuannya nggak jelas.. Nyesel download ! Sabar... Ini ujian ! — menonton Hangout Film,flm arah tuju nyesel download sabar uji tonton hangout film,True
164,1,"Di Film Danur, justru yang membuat saya terkesan sosok Asih. Expresi yang datar, tanpa kata membuat penasaran,... http://fb.me/1uxomgQjS",film danur kes sosok asih expresi datar penasaran,True
50,0,"gue adalah orang yg jarang bgt nntn film indonesia..krn tiap nntn, gue slalu kecewa sama pembuatan film yg mnrt gue ga totalitas",jarang nntn film indonesia krn nntn slalu kecewa buat film ga totalitas,True
104,1,Abis nonton film #kartini. Bagussss bgt! Dr awal sampe akhir haruuuu,nonton film kartini bagussss sampe haruuuu,True
132,1,Buat yg udah nonton The Guys. Pilihan nonton di @cinema21 lainnya adalah #Unlocked film action yg seru. Cocok buat nemenin pas long weekend.,nonton pilih nonton unlocked film action seru cocok nemenin long weekend,True
